conc,hour,0.7065100883447853,2.119530265034356,3.5325504417239264,4.945570618413497,6.358590795103068,7.771610971792638,9.18463114848221,10.59765132517178,12.010671501861351,13.423691678550922,14.836711855240493,16.249732031930062,17.662752208619633,19.075772385309204,20.488792561998775,21.901812738688346,23.314832915377917,24.727853092067487,26.14087326875706,27.55389344544663,28.9669136221362,30.37993379882577,31.79295397551534,33.20597415220491,34.61899432889448
0,0,0.002815871951667547,0.008352100535220255,0.014240925145866765,0.02168370705153481,0.028104973675612106,0.03478117730741871,0.03934137616269745,0.041853115877418225,0.03804314077516477,0.034852286575709296,0.0318451799585648,0.03149691672232547,0.03453328354767543,0.0395383230374466,0.04463346267735761,0.046117312787650445,0.046518175611711995,0.04361924916542507,0.035969080306461496,0.03070409007128837,0.022173368960805247,0.015119759905981791,0.01024745651673754,0.006870611123135204,0.004249032522603861
0,1,0.0011298630741041428,0.0036075048575673965,0.006184173085698569,0.009790011752856799,0.014718779630960225,0.02225578036884617,0.030833908846883147,0.03931656300408445,0.045256008138836,0.04448244880725125,0.04103936095238501,0.03548815169751228,0.03023733062388075,0.030100315855603903,0.03203431093813091,0.03782600686195241,0.042977643708313,0.046786359673318755,0.04861575404618988,0.042749078763680656,0.03764717072712681,0.027785003205216662,0.01858922894783257,0.011937650270857783,0.0063155701343913535
0,2,0.0030351425970847295,0.0041713730756874155,0.005156484609237537,0.006354402725022629,0.007937226350584673,0.010991648460148506,0.015139254936270649,0.021914046486375148,0.0312727757500683,0.04051910191455134,0.049884618176934306,0.057151623196159726,0.056402681971601795,0.05736903084708032,0.052916423050365036,0.051809368335308435,0.04861250330303364,0.0501392602154732,0.03978285405745816,0.03334776910762627,0.02723986071289755,0.016325380144539194,0.010216442612759145,0.006546095954407883,0.0034686093828052837
0,4,0.0006077529079271047,0.0020997093493288566,0.003291991569219929,0.004944341241968643,0.007662790367782236,0.011904165343426313,0.016874521467273206,0.024139052183189236,0.03308337475662933,0.0412732974515619,0.050751558627091534,0.053352365099309226,0.05672552411645378,0.05643548364820282,0.057321399730002276,0.05858708278713688,0.05610421230149938,0.0497679812945427,0.040926555357638374,0.03091539510355759,0.021579945610623538,0.012914655508041767,0.008015420623237438,0.00580386837035519,0.002621533157481632
0,8,0.006825649801208875,0.02136874817133108,0.03448137578224551,0.04889894059355499,0.06439308040059676,0.0818314154252423,0.0860289810874684,0.08612761010158138,0.07845429383140799,0.06199181750659398,0.04577103936388679,0.029720363026723224,0.02043582512060224,0.0139422418990613,0.008749856435471968,0.0051196291371026995,0.004489682379453816,0.0028715161829409577,0.0022822463201173275,0.0014583142600005984,0.001141603376153586,0.0004505119951498041,0.0003965354575651397,0.00032683209858214716,0.0001458682194380242
30,0,0.0010044782268252548,0.002916979298548302,0.004699764011933196,0.006062313574155635,0.007188531493841195,0.010067450990074885,0.013899228196880418,0.016491237739732986,0.019948901390183904,0.02467873578836656,0.031664257892716534,0.039520607474436094,0.04747379752811257,0.05638849867371293,0.06304768026947907,0.06599003038589099,0.06575826316542781,0.06077621321386815,0.05178864215265282,0.040607537359824405,0.030834869228181423,0.02072128398480055,0.013265997384894451,0.008206092684339191,0.004702585864601536
30,1,0.10389251078308961,0.20918485545175036,0.17330094626819206,0.1008783065972656,0.05576437311205288,0.031453616245599725,0.016897230666044618,0.007788539429995918,0.004196767746071935,0.0019951928668942897,0.0010242354014745176,0.0006084038532393244,0.0003449568030277274,0.00018545084536602052,9.122302587401517e-05,8.107359828889499e-05,1.629527925336129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2,0.08334723151939874,0.16179958801982042,0.14046731145382796,0.08993173363291987,0.06340615451307419,0.04798244708819921,0.03689322892656951,0.026918858872217438,0.019342781079776602,0.013294119208567873,0.010116605167578188,0.005875485508445367,0.003367479112097042,0.0019259198139065382,0.0011831841577193847,0.0006630984059095228,0.0004317259569838408,0.00019214788238642282,0.00020953374033657818,0.00011049732364228736,8.48830258620448e-05,5.363854612909463e-05,3.7939700122584504e-05,1.763089132968313e-05,5.075442666053702e-05
30,4,0.045325257733579295,0.08525095513666932,0.0900369411231116,0.07955936300369677,0.07031676897044616,0.06805920761755016,0.061528613451412216,0.05371294619348834,0.045564833602768966,0.03735381003278732,0.025287047314716916,0.018312687225612228,0.011033581279309201,0.006828739694362153,0.00417275450378052,0.001945432998493175,0.0012101052515395513,0.0007797106389918057,0.00028935155050233044,0.0004577134875465768,0.00019976494822033855,0.00029395022920281625,0.0,3.905651092568878e-05,0.0001453854747674428
30,8,0.046116752867256375,0.099378507127066,0.0911357522753993,0.06733280510071134,0.0565312030712117,0.04650677532870483,0.047373414038999764,0.04405712148331743,0.039656805628355295,0.03754024230191173,0.030532562189277336,0.02629582050168262,0.021046062157035555,0.01656377441436805,0.011623347386537367,0.008450765249277067,0.005604476449195953,0.003964441711211551,0.003013887824938547,0.0016095385667189543,0.0012413371156453185,0.001204867650667232,0.0005598266219582094,0.00022095519174753043,0.00014293572028581617
40,0,0.0006928001367333405,0.0024805317443560354,0.004299945747718447,0.005919139850864904,0.006812117175451364,0.010334808501679352,0.011912727368814881,0.01539830362610011,0.019012929806042137,0.024183572189301693,0.027939719195841494,0.03483762425031263,0.04445744910731195,0.050455265749799194,0.05836197814293535,0.06160877400013944,0.06973617122432582,0.05988242714039166,0.05794660828601504,0.04588803981751699,0.03532084340309515,0.022766417857334513,0.017077685506556448,0.012823569497600681,0.007554528647242249
40,1,0.07438267392325841,0.15761782297685173,0.14470415286683333,0.10061539575871858,0.07042740325561701,0.049639535808941974,0.037273627745842385,0.025382623520271576,0.0181848608155512,0.011930534992548153,0.0067795141004694335,0.0044338636095575595,0.0026682915411926256,0.0014150690211435038,0.0008723553539951223,0.0003957237795580794,0.00039843811332269843,0.00020073581195648461,0.00017099791214220683,0.00011242792837126157,2.7625983155188264e-05,1.6573863652774726e-05,2.784872816085477e-05,2.588056236875044e-05,0.0
40,2,0.0982977430322777,0.20107734821165443,0.15146013988379287,0.07989466390556685,0.04775855339175032,0.03322123104789648,0.02545963680545693,0.018369421480547994,0.015005107626471208,0.010285354748590738,0.008561350179006815,0.005686953068686744,0.005392996596778504,0.00254815945707424,0.0016328150550019463,0.0010468008436614466,0.0010383302357857738,0.00045345249851732813,0.00022538279972862167,0.00015035673261771913,0.00011037275069192599,0.0,0.0,2.78076219243018e-05,0.0
40,4,0.06491756895043545,0.12931846785613746,0.10924081402828911,0.07827696699626703,0.06269293983453751,0.05390540637843515,0.04739099809192565,0.04126808058175656,0.0337785850145054,0.028185830847599937,0.020648829184681625,0.014292478719640251,0.009722976474188388,0.00556999457984384,0.0035993035951748416,0.0019688197113496334,0.0011221019246211426,0.000566878143386174,0.0006044889912573648,0.0003010794406335858,6.028943909263814e-05,0.00013162004651075617,0.0,8.337900159517313e-05,5.608014161625032e-05
40,8,0.04209795607380592,0.08858507791975845,0.07987482020564032,0.06376132474696936,0.050611835530069746,0.046516692340375976,0.04278987526453673,0.04382490124038411,0.04168083577952532,0.04000643052997373,0.03362992388327859,0.026669402290311693,0.023526460306405508,0.020720241193899588,0.018132864522776255,0.013098609961750805,0.010577571061374417,0.008556318993599618,0.0053076853912318745,0.0028234579946292805,0.002046806752089293,0.0016355889888883615,0.0007030455587806848,0.0003395499964941965,0.00018670144693106591
